Sort,Complexity,Time
RadixSort,2422,684400
RadixSort,1574,592500
RadixSort,2421,856900
RadixSort,1573,591700
RadixSort,2420,937100
RadixSort,2429,712300
RadixSort,2428,722200
RadixSort,1110,353800
RadixSort,1594,648500
RadixSort,2441,784700
RadixSort,1593,435700
RadixSort,2440,672100
RadixSort,1592,427500
RadixSort,1591,427200
RadixSort,1590,447100
RadixSort,1107,363700
RadixSort,2438,786100
RadixSort,1106,312700
RadixSort,2437,672800
RadixSort,1105,311700
RadixSort,1589,567400
RadixSort,2436,693200
RadixSort,1104,379800
RadixSort,1588,512700
RadixSort,2435,652800
RadixSort,1103,352800
RadixSort,1587,625000
RadixSort,2434,766100
RadixSort,1102,747900
RadixSort,1586,495100
RadixSort,2433,775900
RadixSort,1101,345000
RadixSort,1585,544400
RadixSort,2432,775200
RadixSort,1100,381400
RadixSort,1584,530600
RadixSort,2431,774600
RadixSort,1109,312300
RadixSort,1108,323000
RadixSort,2439,671200
RadixSort,1121,374500
RadixSort,2452,913800
RadixSort,1120,331500
RadixSort,2451,673100
RadixSort,2450,973600
RadixSort,1118,343500
RadixSort,2449,756200
RadixSort,1117,313800
RadixSort,2448,922500
RadixSort,1116,352200
RadixSort,2447,729200
RadixSort,1115,370300
RadixSort,1599,447900
RadixSort,2446,996500
RadixSort,1114,344300
RadixSort,1598,472400
RadixSort,2445,655700
RadixSort,1113,376500
RadixSort,1597,447300
RadixSort,2444,817200
RadixSort,1112,341300
RadixSort,1596,557900
RadixSort,2443,675300
RadixSort,1111,355400
RadixSort,1595,600100
RadixSort,2442,769900
RadixSort,1119,374000
RadixSort,1132,353100
RadixSort,2463,922900
RadixSort,1131,362000
RadixSort,2462,923500
RadixSort,1130,442800
RadixSort,2461,800700
RadixSort,2460,840600
RadixSort,1129,319800
RadixSort,1128,333200
RadixSort,2459,867300
RadixSort,1127,346500
RadixSort,2458,968000
RadixSort,1126,391100
RadixSort,2457,781200
RadixSort,1125,316200
RadixSort,2456,701500
RadixSort,1124,315300
RadixSort,2455,962300
RadixSort,1123,323500
RadixSort,2454,801700
RadixSort,700,224100
RadixSort,1122,490700
RadixSort,2453,1522800
RadixSort,701,204100
RadixSort,702,219500
RadixSort,703,201300
RadixSort,704,198800
RadixSort,705,202900
RadixSort,706,203400
RadixSort,707,228600
RadixSort,708,222100
RadixSort,709,278100
RadixSort,1143,338800
RadixSort,2474,945200
RadixSort,1142,403700
RadixSort,2473,775400
RadixSort,1141,493900
RadixSort,2472,773000
RadixSort,1140,382900
RadixSort,2471,834800
RadixSort,2470,748900
RadixSort,1139,328800
RadixSort,1138,360100
RadixSort,2469,682200
RadixSort,1137,465300
RadixSort,2468,1013000
RadixSort,1136,326800
RadixSort,2467,788800
RadixSort,1135,381300
RadixSort,2466,929100
RadixSort,710,263200
RadixSort,1134,330600
RadixSort,2465,671800
RadixSort,711,226600
RadixSort,1133,443800
RadixSort,2464,770200
RadixSort,712,251200
RadixSort,713,201900
RadixSort,714,219500
RadixSort,715,231300
RadixSort,716,224400
RadixSort,717,221300
RadixSort,718,233700
RadixSort,719,220400
RadixSort,1154,1145700
RadixSort,2001,602300
RadixSort,2485,942000
RadixSort,1153,351600
RadixSort,2000,537400
RadixSort,2484,759700
RadixSort,1152,356100
RadixSort,2483,1292100
RadixSort,1151,354100
RadixSort,2482,719000
RadixSort,1150,396300
RadixSort,2481,808100
RadixSort,2480,1140300
RadixSort,1149,404600
RadixSort,1148,422600
RadixSort,2479,867000
RadixSort,1147,491500
RadixSort,2478,750400
RadixSort,720,220200
RadixSort,1146,357600
RadixSort,2477,1083900
RadixSort,721,207600
RadixSort,1145,447900
RadixSort,2476,686300
RadixSort,722,246700
RadixSort,1144,368400
RadixSort,2475,714600
RadixSort,723,208800
RadixSort,724,203800
RadixSort,725,208600
RadixSort,726,224200
RadixSort,727,205200
RadixSort,728,205200
RadixSort,729,245600
RadixSort,1165,474900
RadixSort,2012,561100
RadixSort,2496,1105800
RadixSort,1164,378900
RadixSort,2011,755700
RadixSort,2495,796000
RadixSort,1163,504500
RadixSort,2010,621500
RadixSort,2494,933900
RadixSort,1162,339200
RadixSort,2493,1355400
RadixSort,1161,343400
RadixSort,2492,723400
RadixSort,1160,503800
RadixSort,2491,1105400
RadixSort,2490,847900
RadixSort,2009,647800
RadixSort,2008,613600
RadixSort,2007,637900
RadixSort,1159,327700
RadixSort,2006,912200
RadixSort,730,218800
RadixSort,1158,353800
RadixSort,2005,618100
RadixSort,2489,965500
RadixSort,731,226200
RadixSort,1157,334500
RadixSort,2004,613500
RadixSort,2488,1108500
RadixSort,732,783700
RadixSort,1156,380700
RadixSort,2003,764700
RadixSort,2487,753500
RadixSort,733,244300
RadixSort,1155,371200
RadixSort,2002,545200
RadixSort,2486,785200
RadixSort,734,229400
RadixSort,735,226100
RadixSort,736,323400
RadixSort,737,248300
RadixSort,738,208500
RadixSort,739,209700
RadixSort,1176,575600
RadixSort,2023,722600
RadixSort,1175,491200
RadixSort,2022,572200
RadixSort,1174,952600
RadixSort,2021,759300
RadixSort,1173,388200
RadixSort,2020,705500
RadixSort,1172,329400
RadixSort,1171,637600
RadixSort,1170,400900
RadixSort,2019,1410300
RadixSort,2018,724600
RadixSort,740,286900
RadixSort,2017,542300
RadixSort,741,227100
RadixSort,1169,405000
RadixSort,2016,959600
RadixSort,742,233100
RadixSort,1168,478500
RadixSort,2015,610200
RadixSort,2499,690500
RadixSort,743,231000
RadixSort,1167,341800
RadixSort,2014,540900
RadixSort,2498,1201700
RadixSort,744,313000
RadixSort,1166,464000
RadixSort,2013,546200
RadixSort,2497,1017800
RadixSort,745,294400
RadixSort,746,260000
RadixSort,747,217500
RadixSort,748,210500
RadixSort,749,236600
RadixSort,1187,416800
RadixSort,2034,991700
RadixSort,1186,369700
RadixSort,2033,547100
RadixSort,1185,371200
RadixSort,2032,624500
RadixSort,1184,393400
RadixSort,2031,603600
RadixSort,1183,497200
RadixSort,2030,599900
RadixSort,1182,418500
RadixSort,1181,473600
RadixSort,1180,335000
RadixSort,750,227000
RadixSort,2029,598000
RadixSort,751,223100
RadixSort,2028,726600
RadixSort,752,228700
RadixSort,2027,605200
RadixSort,753,233200
RadixSort,1179,386600
RadixSort,2026,597800
RadixSort,754,235000
RadixSort,1178,473400
RadixSort,2025,706800
RadixSort,755,293400
RadixSort,1177,496500
RadixSort,2024,724800
RadixSort,756,231100
RadixSort,757,242100
RadixSort,758,213400
RadixSort,759,245000
RadixSort,1190,358900
RadixSort,1198,381100
RadixSort,2045,615600
RadixSort,1197,353000
RadixSort,2044,564000
RadixSort,1196,400100
RadixSort,2043,558800
RadixSort,1195,429500
RadixSort,2042,613300
RadixSort,1194,661000
RadixSort,2041,570400
RadixSort,1193,377800
RadixSort,2040,727000
RadixSort,1192,392600
RadixSort,1191,700600
RadixSort,760,234500
RadixSort,761,213600
RadixSort,762,246000
RadixSort,2039,805400
RadixSort,763,235100
RadixSort,2038,657600
RadixSort,764,236000
RadixSort,2037,546800
RadixSort,765,215600
RadixSort,1189,371800
RadixSort,2036,590500
RadixSort,766,278300
RadixSort,1188,519700
RadixSort,2035,636700
RadixSort,767,241800
RadixSort,768,359600
RadixSort,769,297000
RadixSort,2056,564800
RadixSort,2055,661800
RadixSort,2054,779200
RadixSort,2053,782000
RadixSort,2052,790500
RadixSort,2051,557300
RadixSort,2050,761100
RadixSort,770,262400
RadixSort,771,228600
RadixSort,772,217800
RadixSort,773,233800
RadixSort,774,236900
RadixSort,2049,785800
RadixSort,775,235600
RadixSort,2048,786700
RadixSort,776,238600
RadixSort,2047,659900
RadixSort,777,241300
RadixSort,1199,392700
RadixSort,2046,717100
RadixSort,778,246100
RadixSort,779,232000
RadixSort,2067,689400
RadixSort,2066,841400
RadixSort,2065,775100
RadixSort,2064,655700
RadixSort,2063,618100
RadixSort,2062,581900
RadixSort,2061,643600
RadixSort,780,248800
RadixSort,2060,567800
RadixSort,781,365000
RadixSort,782,304300
RadixSort,783,244500
RadixSort,300,103800
RadixSort,784,250100
RadixSort,301,137100
RadixSort,785,242200
RadixSort,302,90400
RadixSort,786,222000
RadixSort,2059,811100
RadixSort,303,95500
RadixSort,787,246100
RadixSort,2058,662800
RadixSort,304,124900
RadixSort,788,221500
RadixSort,2057,656800
RadixSort,305,107300
RadixSort,789,232300
RadixSort,306,92100
RadixSort,307,94300
RadixSort,308,106900
RadixSort,309,101700
RadixSort,2070,557800
RadixSort,2078,557900
RadixSort,2077,576200
RadixSort,2076,557800
RadixSort,2075,680800
RadixSort,2074,670800
RadixSort,2073,843700
RadixSort,790,312100
RadixSort,2072,631100
RadixSort,791,228400
RadixSort,2071,917100
RadixSort,792,272200
RadixSort,793,229800
RadixSort,310,109600
RadixSort,794,231200
RadixSort,311,103400
RadixSort,795,226900
RadixSort,312,102500
RadixSort,796,232300
RadixSort,313,120800
RadixSort,797,230600
RadixSort,314,108700
RadixSort,798,255900
RadixSort,2069,660200
RadixSort,315,100000
RadixSort,799,247500
RadixSort,2068,554700
RadixSort,316,105700
RadixSort,317,116100
RadixSort,318,101400
RadixSort,319,107100
RadixSort,2081,559200
RadixSort,2080,572900
RadixSort,2089,588300
RadixSort,2088,728300
RadixSort,2087,565100
RadixSort,2086,664900
RadixSort,2085,688000
RadixSort,2084,734600
RadixSort,2083,650300
RadixSort,2082,779700
RadixSort,320,132000
RadixSort,321,103600
RadixSort,322,105800
RadixSort,323,96300
RadixSort,324,100700
RadixSort,325,135700
RadixSort,326,112900
RadixSort,2079,570800
RadixSort,327,315800
RadixSort,328,146500
RadixSort,329,119300
RadixSort,2092,814900
RadixSort,2091,784400
RadixSort,2090,576100
RadixSort,2099,563300
RadixSort,2098,579400
RadixSort,2097,777200
RadixSort,2096,688700
RadixSort,2095,564800
RadixSort,2094,599400
RadixSort,2093,633500
RadixSort,330,129800
RadixSort,331,112900
RadixSort,332,121000
RadixSort,333,107900
RadixSort,334,144000
RadixSort,335,123000
RadixSort,336,119200
RadixSort,337,133900
RadixSort,338,115300
RadixSort,339,123100
RadixSort,340,107600
RadixSort,341,148000
RadixSort,342,105500
RadixSort,343,120500
RadixSort,344,154600
RadixSort,345,129500
RadixSort,346,123400
RadixSort,347,110100
RadixSort,348,103600
RadixSort,349,104800
RadixSort,350,108300
RadixSort,351,118400
RadixSort,352,104100
RadixSort,353,137400
RadixSort,354,105500
RadixSort,355,108300
RadixSort,356,101600
RadixSort,357,125400
RadixSort,358,108200
RadixSort,359,190900
RadixSort,10,62400
RadixSort,11,47700
RadixSort,12,124800
RadixSort,13,62000
RadixSort,14,71300
RadixSort,15,71300
RadixSort,16,70200
RadixSort,17,100300
RadixSort,18,29100
RadixSort,19,23400
RadixSort,360,106400
RadixSort,361,108100
RadixSort,362,103600
RadixSort,363,127600
RadixSort,364,121200
RadixSort,365,119900
RadixSort,366,114500
RadixSort,367,128700
RadixSort,368,138600
RadixSort,369,101300
RadixSort,20,39300
RadixSort,21,25600
RadixSort,22,49900
RadixSort,23,26100
RadixSort,24,22400
RadixSort,25,28200
RadixSort,26,33400
RadixSort,27,24800
RadixSort,28,28500
RadixSort,29,24900
RadixSort,370,111700
RadixSort,371,159700
RadixSort,372,110400
RadixSort,373,124300
RadixSort,374,107800
RadixSort,375,121600
RadixSort,376,127400
RadixSort,377,112400
RadixSort,378,111200
RadixSort,379,130300
RadixSort,30,33700
RadixSort,31,29800
RadixSort,32,52100
RadixSort,33,43200
RadixSort,34,31900
RadixSort,35,41600
RadixSort,36,47600
RadixSort,37,28800
RadixSort,38,28000
RadixSort,39,41400
RadixSort,380,105900
RadixSort,381,155300
RadixSort,382,104300
RadixSort,383,104400
RadixSort,384,105900
RadixSort,385,122700
RadixSort,386,131800
RadixSort,387,138800
RadixSort,388,133400
RadixSort,389,139900
RadixSort,40,43600
RadixSort,41,29800
RadixSort,42,61400
RadixSort,43,35300
RadixSort,44,46400
RadixSort,45,33400
RadixSort,46,40600
RadixSort,47,53100
RadixSort,48,48700
RadixSort,49,37000
RadixSort,2909,1024800
RadixSort,390,108100
RadixSort,391,107400
RadixSort,392,118500
RadixSort,393,118700
RadixSort,394,169200
RadixSort,395,116200
RadixSort,396,117300
RadixSort,2900,1038400
RadixSort,397,108700
RadixSort,398,113500
RadixSort,399,109100
RadixSort,2908,1147500
RadixSort,2907,1098600
RadixSort,2906,791500
RadixSort,50,59600
RadixSort,2905,814600
RadixSort,51,44400
RadixSort,2904,778400
RadixSort,52,44200
RadixSort,2903,834200
RadixSort,53,54600
RadixSort,2902,778400
RadixSort,54,61800
RadixSort,2901,1103300
RadixSort,55,77800
RadixSort,56,48300
RadixSort,57,55100
RadixSort,58,52700
RadixSort,59,58500
RadixSort,2911,1169900
RadixSort,2910,941800
RadixSort,2919,1018800
RadixSort,2918,1587400
RadixSort,60,46600
RadixSort,2917,1155600
RadixSort,61,54000
RadixSort,2916,911800
RadixSort,62,55300
RadixSort,2915,1190500
RadixSort,63,90600
RadixSort,2914,1099500
RadixSort,64,43700
RadixSort,2913,808500
RadixSort,65,64200
RadixSort,2912,809000
RadixSort,66,129100
RadixSort,67,63100
RadixSort,68,230300
RadixSort,69,63500
RadixSort,2922,1046000
RadixSort,2921,1071200
RadixSort,2920,1267800
RadixSort,70,480500
RadixSort,2929,945900
RadixSort,71,253700
RadixSort,2928,960800
RadixSort,72,188300
RadixSort,2927,1301400
RadixSort,73,246000
RadixSort,2926,882900
RadixSort,74,300400
RadixSort,2925,876700
RadixSort,75,303100
RadixSort,2924,785300
RadixSort,76,288400
RadixSort,2923,785300
RadixSort,77,315200
RadixSort,78,236800
RadixSort,79,103000
RadixSort,1602,679500
RadixSort,2933,816200
RadixSort,1601,600900
RadixSort,2932,913600
RadixSort,1600,431100
RadixSort,2931,918100
RadixSort,2930,898900
RadixSort,80,73800
RadixSort,81,81200
RadixSort,1609,547000
RadixSort,82,76900
RadixSort,1608,2713400
RadixSort,2939,1140200
RadixSort,83,68300
RadixSort,1607,467800
RadixSort,2938,804500
RadixSort,84,90100
RadixSort,1606,449400
RadixSort,2937,1079700
RadixSort,85,81700
RadixSort,1605,500800
RadixSort,2936,880000
RadixSort,86,65700
RadixSort,1604,457600
RadixSort,2935,805400
RadixSort,87,70400
RadixSort,1603,523600
RadixSort,2934,1113500
RadixSort,88,90200
RadixSort,89,96500
RadixSort,1613,520500
RadixSort,2944,821200
RadixSort,1612,929600
RadixSort,2943,1189800
RadixSort,1611,804500
RadixSort,2942,1155700
RadixSort,1610,544200
RadixSort,2941,1111400
RadixSort,2940,797000
RadixSort,90,71000
RadixSort,91,69500
RadixSort,92,206200
RadixSort,93,112600
RadixSort,1619,489500
RadixSort,94,63100
RadixSort,1618,452600
RadixSort,2949,966800
RadixSort,95,84100
RadixSort,1617,675300
RadixSort,2948,969900
RadixSort,96,146500
RadixSort,1616,478000
RadixSort,2947,822100
RadixSort,97,79600
RadixSort,1615,471200
RadixSort,2946,808000
RadixSort,98,81400
RadixSort,1614,433500
RadixSort,2945,889500
RadixSort,99,80400
RadixSort,1624,458400
RadixSort,2955,829000
RadixSort,1623,622000
RadixSort,2954,868700
RadixSort,1622,478800
RadixSort,2953,1070900
RadixSort,1621,457700
RadixSort,2952,916400
RadixSort,1620,609300
RadixSort,2951,1108500
RadixSort,2950,1226400
RadixSort,1629,525800
RadixSort,1628,636200
RadixSort,2959,800300
RadixSort,1627,605500
RadixSort,2958,1429500
RadixSort,1626,856400
RadixSort,2957,893900
RadixSort,1625,493800
RadixSort,2956,837000
RadixSort,1635,456000
RadixSort,2966,1163000
RadixSort,1634,632700
RadixSort,2965,871800
RadixSort,1633,615200
RadixSort,2964,1204100
RadixSort,1632,465800
RadixSort,2963,1636100
RadixSort,1631,525700
RadixSort,2962,812000
RadixSort,1630,455300
RadixSort,2961,1109100
RadixSort,2960,1203400
RadixSort,1639,587200
RadixSort,1638,624400
RadixSort,2969,859500
RadixSort,1637,614400
RadixSort,2968,1073000
RadixSort,1636,439900
RadixSort,2967,946900
RadixSort,2980,922900
RadixSort,1646,895200
RadixSort,2977,851800
RadixSort,1645,710900
RadixSort,2976,799000
RadixSort,1644,529400
RadixSort,2975,1029700
RadixSort,1643,530600
RadixSort,2974,870500
RadixSort,1642,748200
RadixSort,2973,881700
RadixSort,1641,617500
RadixSort,2972,1338400
RadixSort,1640,520000
RadixSort,2971,1023900
RadixSort,2970,994700
RadixSort,1649,539900
RadixSort,1648,650200
RadixSort,2979,799000
RadixSort,1647,486500
RadixSort,2978,1116300
RadixSort,1660,707800
RadixSort,2991,824100
RadixSort,2990,870300
RadixSort,1657,483200
RadixSort,2504,948000
RadixSort,2988,1073400
RadixSort,1656,535000
RadixSort,2503,734000
RadixSort,2987,1037900
RadixSort,1655,455700
RadixSort,2502,937800
RadixSort,2986,839900
RadixSort,1654,480300
RadixSort,2501,755100
RadixSort,2985,946700
RadixSort,1653,649100
RadixSort,2500,1846700
RadixSort,2984,884400
RadixSort,1652,634700
RadixSort,2983,1225800
RadixSort,1651,680900
RadixSort,2982,931900
RadixSort,1650,461900
RadixSort,2981,1187900
RadixSort,2509,715700
RadixSort,2508,1025300
RadixSort,2507,679200
RadixSort,1659,546600
RadixSort,2506,802400
RadixSort,1658,613100
RadixSort,2505,719800
RadixSort,2989,1120100
RadixSort,1671,517500
RadixSort,1670,706000
RadixSort,1668,678500
RadixSort,2515,824100
RadixSort,2999,1131800
RadixSort,1667,650800
RadixSort,2514,948900
RadixSort,2998,985500
RadixSort,1666,495000
RadixSort,2513,834200
RadixSort,2997,888700
RadixSort,1665,468600
RadixSort,2512,799700
RadixSort,2996,2203300
RadixSort,1664,629300
RadixSort,2511,905100
RadixSort,2995,1191800
RadixSort,1663,473100
RadixSort,2510,966300
RadixSort,2994,981300
RadixSort,1662,466700
RadixSort,2993,844200
RadixSort,1661,450400
RadixSort,2992,1123300
RadixSort,2519,707500
RadixSort,2518,809600
RadixSort,2517,986300
RadixSort,1669,497400
RadixSort,2516,769100
RadixSort,1682,965100
RadixSort,1681,623800
RadixSort,1680,632600
RadixSort,1679,672100
RadixSort,2526,697000
RadixSort,1678,516400
RadixSort,2525,718700
RadixSort,1677,504700
RadixSort,2524,1017700
RadixSort,1676,477700
RadixSort,2523,689100
RadixSort,1675,456600
RadixSort,2522,707700
RadixSort,1674,593100
RadixSort,2521,941300
RadixSort,1673,527500
RadixSort,2520,724000
RadixSort,1672,866800
RadixSort,2529,718300
RadixSort,2528,800100
RadixSort,2527,787100
RadixSort,1693,529300
RadixSort,2540,1014700
RadixSort,1692,454800
RadixSort,1691,489100
RadixSort,1690,713600
RadixSort,1206,346000
RadixSort,2537,1230400
RadixSort,1205,409200
RadixSort,1689,520500
RadixSort,2536,920600
RadixSort,1204,385700
RadixSort,1688,599400
RadixSort,2535,725600
RadixSort,1203,475700
RadixSort,1687,866800
RadixSort,2534,815000
RadixSort,1202,425000
RadixSort,1686,545800
RadixSort,2533,702300
RadixSort,1201,565700
RadixSort,1685,564000
RadixSort,2532,733900
RadixSort,1200,353300
RadixSort,1684,714500
RadixSort,2531,856500
RadixSort,1683,517300
RadixSort,2530,779600
RadixSort,1209,413400
RadixSort,1208,348900
RadixSort,2539,976700
RadixSort,1207,352200
RadixSort,2538,1091800
RadixSort,1220,409000
RadixSort,2551,938200
RadixSort,2550,783000
RadixSort,1217,386200
RadixSort,2548,770300
RadixSort,1216,400200
RadixSort,2547,1081000
RadixSort,1215,379100
RadixSort,1699,555600
RadixSort,2546,1024000
RadixSort,1214,376000
RadixSort,1698,666300
RadixSort,2545,1135900
RadixSort,1213,383400
RadixSort,1697,603500
RadixSort,2544,687100
RadixSort,1212,405600
RadixSort,1696,481200
RadixSort,2543,736200
RadixSort,1211,358600
RadixSort,1695,691900
RadixSort,2542,716000
RadixSort,1210,428600
RadixSort,1694,549400
RadixSort,2541,985300
RadixSort,1219,378100
RadixSort,1218,367500
RadixSort,2549,1003200
RadixSort,1231,331600
RadixSort,2562,854700
RadixSort,1230,397800
RadixSort,2561,744900
RadixSort,2560,724700
RadixSort,1228,498300
RadixSort,2559,746400
RadixSort,1227,483200
RadixSort,2558,724100
RadixSort,1226,348900
RadixSort,2557,859700
RadixSort,1225,452900
RadixSort,2556,1285000
RadixSort,1224,478200
RadixSort,2555,936200
RadixSort,1223,452500
RadixSort,2554,691100
RadixSort,1222,381300
RadixSort,2553,973200
RadixSort,1221,417400
RadixSort,2552,783400
RadixSort,800,229000
RadixSort,801,277200
RadixSort,802,247100
RadixSort,803,278000
RadixSort,804,272100
RadixSort,805,251300
RadixSort,806,227000
RadixSort,807,242800
RadixSort,1229,397500
RadixSort,808,255700
RadixSort,809,228600
RadixSort,1242,427000
RadixSort,2573,803000
RadixSort,1241,335500
RadixSort,2572,722500
RadixSort,1240,334500
RadixSort,2571,915800
RadixSort,2570,699200
RadixSort,1239,346600
RadixSort,1238,365000
RadixSort,2569,784500
RadixSort,1237,333300
RadixSort,2568,964300
RadixSort,1236,342500
RadixSort,2567,992400
RadixSort,1235,461700
RadixSort,2566,744100
RadixSort,1234,341400
RadixSort,2565,1144500
RadixSort,1233,337300
RadixSort,2564,962600
RadixSort,810,283000
RadixSort,1232,342800
RadixSort,2563,688900
RadixSort,811,256100
RadixSort,812,230700
RadixSort,813,248500
RadixSort,814,253500
RadixSort,815,239000
RadixSort,816,248800
RadixSort,817,271000
RadixSort,818,255100
RadixSort,819,235300
RadixSort,1253,428300
RadixSort,2100,787700
RadixSort,2584,891300
RadixSort,1252,338600
RadixSort,2583,1141400
RadixSort,1251,761500
RadixSort,2582,1040100
RadixSort,1250,345300
RadixSort,2581,905700
RadixSort,2580,714300
RadixSort,1249,368500
RadixSort,1248,552500
